season,lg,player,player_id,age,team,pos,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,trp_dbl
2024,NBA,Matisse Thybulle,thybuma01,26.0,POR,SF,65,19.0,1487.0,126,317,0.397,80.0,231.0,0.346,46.0,86.0,0.535,0.524,22,29,0.759,30.0,106.0,136.0,90,113.0,49.0,40.0,93.0,354,0.0
2024,NBA,Xavier Tillman Sr.,tillmxa01,25.0,2TM,PF,54,15.0,974.0,121,279,0.434,20.0,81.0,0.247,101.0,198.0,0.51,0.47,22,50,0.44,70.0,141.0,211.0,77,51.0,44.0,34.0,75.0,284,0.0
2024,NBA,Xavier Tillman Sr.,tillmxa01,25.0,MEM,C,34,13.0,700.0,87,213,0.408,12.0,53.0,0.226,75.0,160.0,0.469,0.437,18,43,0.419,56.0,101.0,157.0,57,42.0,35.0,29.0,60.0,204,0.0
2024,NBA,Xavier Tillman Sr.,tillmxa01,25.0,BOS,PF,20,2.0,274.0,34,66,0.515,8.0,28.0,0.286,26.0,38.0,0.684,0.576,4,7,0.571,14.0,40.0,54.0,20,9.0,9.0,5.0,15.0,80,0.0
2024,NBA,Jacob Toppin,toppija01,23.0,NYK,SF,9,0.0,38.0,5,9,0.556,1.0,4.0,0.25,4.0,5.0,0.8,0.611,2,2,1.0,3.0,4.0,7.0,3,0.0,1.0,1.0,3.0,13,0.0
2024,NBA,Obi Toppin,toppiob01,25.0,IND,PF,82,28.0,1730.0,332,579,0.573,102.0,253.0,0.403,230.0,326.0,0.706,0.661,77,100,0.77,85.0,235.0,320.0,128,47.0,43.0,69.0,143.0,843,0.0
2024,NBA,Juan Toscano-Anderson,toscaju01,30.0,SAC,SF,11,0.0,53.0,3,12,0.25,1.0,4.0,0.25,2.0,8.0,0.25,0.292,0,0,,4.0,10.0,14.0,4,1.0,1.0,2.0,11.0,7,0.0
2024,NBA,Karl-Anthony Towns,townska01,28.0,MIN,PF,62,62.0,2026.0,479,951,0.504,136.0,327.0,0.416,343.0,624.0,0.55,0.575,255,292,0.873,94.0,421.0,515.0,189,43.0,41.0,177.0,204.0,1349,0.0
2024,NBA,Gary Trent Jr.,trentga02,25.0,TOR,SG,71,41.0,1994.0,361,847,0.426,178.0,453.0,0.393,183.0,394.0,0.464,0.531,74,96,0.771,25.0,163.0,188.0,119,77.0,10.0,47.0,96.0,974,0.0
2024,NBA,Oscar Tshiebwe,tshieos01,24.0,IND,PF,8,0.0,42.0,10,20,0.5,0.0,0.0,,10.0,20.0,0.5,0.5,6,8,0.75,8.0,8.0,16.0,2,2.0,1.0,0.0,3.0,26,0.0
2024,NBA,P.J. Tucker,tuckepj01,38.0,2TM,PF,31,10.0,486.0,18,50,0.36,13.0,35.0,0.371,5.0,15.0,0.333,0.49,3,3,1.0,28.0,57.0,85.0,16,16.0,7.0,8.0,54.0,52,0.0
2024,NBA,P.J. Tucker,tuckepj01,38.0,PHI,PF,3,3.0,66.0,2,5,0.4,2.0,5.0,0.4,0.0,0.0,,0.6,0,0,,1.0,13.0,14.0,0,3.0,2.0,2.0,9.0,6,0.0
2024,NBA,P.J. Tucker,tuckepj01,38.0,LAC,PF,28,7.0,420.0,16,45,0.356,11.0,30.0,0.367,5.0,15.0,0.333,0.478,3,3,1.0,27.0,44.0,71.0,16,13.0,5.0,6.0,45.0,46,0.0
2024,NBA,Myles Turner,turnemy01,27.0,IND,C,77,77.0,2076.0,476,909,0.524,116.0,324.0,0.358,360.0,585.0,0.615,0.587,245,317,0.773,113.0,420.0,533.0,100,39.0,144.0,109.0,232.0,1313,0.0
2024,NBA,Hunter Tyson,tysonhu01,23.0,DEN,PF,18,0.0,48.0,8,20,0.4,4.0,14.0,0.286,4.0,6.0,0.667,0.5,0,0,,1.0,8.0,9.0,2,1.0,0.0,2.0,10.0,20,0.0
2024,NBA,Stanley Umude,umudest01,24.0,DET,SG,24,2.0,307.0,37,84,0.44,24.0,53.0,0.453,13.0,31.0,0.419,0.583,29,32,0.906,8.0,43.0,51.0,11,8.0,7.0,14.0,40.0,127,0.0
2024,NBA,Jonas Valančiūnas,valanjo01,31.0,NOP,C,82,82.0,1925.0,402,719,0.559,37.0,120.0,0.308,365.0,599.0,0.609,0.585,161,205,0.785,186.0,535.0,721.0,173,32.0,68.0,111.0,218.0,1002,0.0
2024,NBA,Jarred Vanderbilt,vandeja01,24.0,LAL,PF,29,6.0,581.0,59,114,0.518,8.0,27.0,0.296,51.0,87.0,0.586,0.553,24,36,0.667,41.0,97.0,138.0,36,36.0,5.0,28.0,43.0,150,0.0
2024,NBA,Fred VanVleet,vanvlfr01,29.0,HOU,PG,73,73.0,2684.0,423,1018,0.416,227.0,586.0,0.387,196.0,432.0,0.454,0.527,197,229,0.86,33.0,245.0,278.0,589,101.0,59.0,126.0,183.0,1270,0.0
2024,NBA,Devin Vassell,vassede01,23.0,SAS,SG,68,62.0,2248.0,498,1056,0.472,166.0,446.0,0.372,332.0,610.0,0.544,0.55,161,201,0.801,27.0,234.0,261.0,277,73.0,23.0,108.0,74.0,1323,0.0
2024,NBA,Sasha Vezenkov,vezenal01,28.0,SAC,PF,42,0.0,511.0,84,191,0.44,45.0,120.0,0.375,39.0,71.0,0.549,0.558,12,15,0.8,30.0,66.0,96.0,19,20.0,7.0,12.0,42.0,225,0.0
2024,NBA,Gabe Vincent,vincega01,27.0,LAL,PG,11,0.0,218.0,15,49,0.306,3.0,28.0,0.107,12.0,21.0,0.571,0.337,1,2,0.5,4.0,5.0,9.0,21,9.0,0.0,5.0,19.0,34,0.0
2024,NBA,Nikola Vučević,vucevni01,33.0,CHI,C,76,74.0,2610.0,586,1211,0.484,92.0,313.0,0.294,494.0,898.0,0.55,0.522,106,129,0.822,210.0,591.0,801.0,254,50.0,60.0,120.0,190.0,1370,0.0
2024,NBA,Tristan Vukcevic,vukcetr01,20.0,WAS,C,10,4.0,153.0,29,67,0.433,10.0,36.0,0.278,19.0,31.0,0.613,0.507,17,22,0.773,6.0,30.0,36.0,13,5.0,7.0,10.0,28.0,85,0.0
2024,NBA,Dean Wade,wadede01,27.0,CLE,PF,54,32.0,1108.0,96,232,0.414,79.0,202.0,0.391,17.0,30.0,0.567,0.584,20,26,0.769,37.0,181.0,218.0,43,40.0,25.0,20.0,93.0,291,0.0
2024,NBA,Franz Wagner,wagnefr01,22.0,ORL,SF,72,72.0,2337.0,528,1096,0.482,94.0,334.0,0.281,434.0,762.0,0.57,0.525,271,319,0.85,72.0,309.0,381.0,269,76.0,28.0,137.0,168.0,1421,0.0
2024,NBA,Moritz Wagner,wagnemo01,26.0,ORL,C,80,1.0,1415.0,332,552,0.601,38.0,115.0,0.33,294.0,437.0,0.673,0.636,166,204,0.814,117.0,230.0,347.0,96,39.0,21.0,97.0,160.0,868,0.0
2024,NBA,Ish Wainright,wainris01,29.0,2TM,SF,11,0.0,62.0,7,24,0.292,7.0,20.0,0.35,0.0,4.0,0.0,0.438,2,2,1.0,3.0,11.0,14.0,1,4.0,1.0,2.0,8.0,23,0.0
2024,NBA,Ish Wainright,wainris01,29.0,POR,SF,7,0.0,46.0,6,18,0.333,6.0,16.0,0.375,0.0,2.0,0.0,0.5,2,2,1.0,0.0,9.0,9.0,0,2.0,1.0,1.0,4.0,20,0.0
2024,NBA,Ish Wainright,wainris01,29.0,PHO,SF,4,0.0,16.0,1,6,0.167,1.0,4.0,0.25,0.0,2.0,0.0,0.25,0,0,,3.0,2.0,5.0,1,2.0,0.0,1.0,4.0,3,0.0
2024,NBA,Jabari Walker,walkeja01,21.0,POR,SF,72,23.0,1700.0,234,509,0.46,41.0,139.0,0.295,193.0,370.0,0.522,0.5,129,171,0.754,151.0,357.0,508.0,71,42.0,22.0,66.0,173.0,638,0.0
2024,NBA,Jarace Walker,walkeja02,20.0,IND,PF,33,0.0,340.0,45,110,0.409,22.0,55.0,0.4,23.0,55.0,0.418,0.509,8,9,0.889,12.0,51.0,63.0,40,15.0,11.0,17.0,29.0,120,0.0
2024,NBA,Lonnie Walker IV,walkelo01,25.0,BRK,SG,58,0.0,1011.0,208,492,0.423,104.0,271.0,0.384,104.0,221.0,0.471,0.528,45,59,0.763,13.0,114.0,127.0,74,32.0,20.0,51.0,71.0,565,0.0
2024,NBA,Cason Wallace,wallaca01,20.0,OKC,SG,82,13.0,1692.0,217,442,0.491,98.0,234.0,0.419,119.0,208.0,0.572,0.602,29,37,0.784,52.0,135.0,187.0,120,76.0,37.0,45.0,129.0,561,0.0
2024,NBA,Jordan Walsh,walshjo01,19.0,BOS,SF,9,1.0,83.0,6,15,0.4,2.0,9.0,0.222,4.0,6.0,0.667,0.467,1,2,0.5,5.0,15.0,20.0,5,5.0,1.0,3.0,11.0,15,0.0
2024,NBA,T.J. Warren,warretj01,30.0,MIN,SF,11,0.0,125.0,18,41,0.439,2.0,13.0,0.154,16.0,28.0,0.571,0.463,3,4,0.75,5.0,17.0,22.0,9,4.0,1.0,4.0,11.0,41,0.0
2024,NBA,P.J. Washington,washipj01,25.0,2TM,PF,73,45.0,2221.0,354,811,0.436,132.0,413.0,0.32,222.0,398.0,0.558,0.518,99,145,0.683,85.0,326.0,411.0,141,72.0,59.0,96.0,169.0,939,0.0
2024,NBA,P.J. Washington,washipj01,25.0,CHO,PF,44,17.0,1286.0,227,509,0.446,79.0,244.0,0.324,148.0,265.0,0.558,0.524,67,94,0.713,53.0,179.0,232.0,97,38.0,32.0,66.0,112.0,600,0.0
2024,NBA,P.J. Washington,washipj01,25.0,DAL,PF,29,28.0,935.0,127,302,0.421,53.0,169.0,0.314,74.0,133.0,0.556,0.508,32,51,0.627,32.0,147.0,179.0,44,34.0,27.0,30.0,57.0,339,0.0
2024,NBA,TyTy Washington Jr.,washity02,22.0,MIL,PG,11,0.0,56.0,6,20,0.3,2.0,6.0,0.333,4.0,14.0,0.286,0.35,0,0,,1.0,4.0,5.0,5,3.0,0.0,2.0,1.0,14,0.0
2024,NBA,Yuta Watanabe,watanyu01,29.0,2TM,SF,34,0.0,464.0,41,116,0.353,25.0,85.0,0.294,16.0,31.0,0.516,0.461,10,17,0.588,11.0,43.0,54.0,15,12.0,7.0,19.0,39.0,117,0.0
2024,NBA,Yuta Watanabe,watanyu01,29.0,PHO,SF,29,0.0,382.0,35,97,0.361,24.0,75.0,0.32,11.0,22.0,0.5,0.485,10,15,0.667,11.0,34.0,45.0,10,9.0,7.0,16.0,34.0,104,0.0
2024,NBA,Yuta Watanabe,watanyu01,29.0,MEM,SF,5,0.0,82.0,6,19,0.316,1.0,10.0,0.1,5.0,9.0,0.556,0.342,0,2,0.0,0.0,9.0,9.0,5,3.0,0.0,3.0,5.0,13,0.0
2024,NBA,Lindy Waters III,waterli01,26.0,OKC,SG,38,0.0,280.0,49,104,0.471,37.0,85.0,0.435,12.0,19.0,0.632,0.649,2,2,1.0,7.0,33.0,40.0,24,5.0,7.0,7.0,23.0,137,0.0
2024,NBA,Trendon Watford,watfotr01,23.0,BRK,PF,63,2.0,856.0,164,311,0.527,27.0,68.0,0.397,137.0,243.0,0.564,0.571,77,97,0.794,52.0,142.0,194.0,81,23.0,19.0,63.0,106.0,432,0.0
2024,NBA,Peyton Watson,watsope01,21.0,DEN,SF,80,4.0,1488.0,208,447,0.465,45.0,152.0,0.296,163.0,295.0,0.553,0.516,71,106,0.67,56.0,202.0,258.0,86,42.0,88.0,58.0,143.0,532,0.0
2024,NBA,Victor Wembanyama,wembavi01,20.0,SAS,C,71,71.0,2106.0,551,1186,0.465,128.0,394.0,0.325,423.0,792.0,0.534,0.519,292,367,0.796,161.0,594.0,755.0,274,88.0,254.0,260.0,153.0,1522,2.0
2024,NBA,Blake Wesley,weslebl01,20.0,SAS,SG,61,3.0,876.0,102,215,0.474,12.0,55.0,0.218,90.0,160.0,0.563,0.502,52,78,0.667,18.0,76.0,94.0,166,29.0,9.0,55.0,89.0,268,0.0
2024,NBA,Russell Westbrook,westbru01,35.0,LAC,PG,68,11.0,1529.0,301,663,0.454,42.0,154.0,0.273,259.0,509.0,0.509,0.486,110,160,0.688,93.0,250.0,343.0,306,74.0,23.0,144.0,121.0,754,1.0
2024,NBA,Coby White,whiteco01,23.0,CHI,PG,79,78.0,2881.0,541,1209,0.447,209.0,556.0,0.376,332.0,653.0,0.508,0.534,218,260,0.838,44.0,314.0,358.0,405,53.0,18.0,166.0,186.0,1509,0.0
2024,NBA,Dariq Whitehead,whiteda01,19.0,BRK,SF,2,0.0,24.0,1,5,0.2,0.0,3.0,0.0,1.0,2.0,0.5,0.2,1,2,0.5,0.0,4.0,4.0,3,0.0,1.0,0.0,0.0,3,0.0
2024,NBA,Derrick White,whitede01,29.0,BOS,SG,73,73.0,2381.0,387,839,0.461,196.0,495.0,0.396,191.0,344.0,0.555,0.578,137,152,0.901,51.0,259.0,310.0,377,74.0,87.0,112.0,152.0,1107,1.0
2024,NBA,Jack White,whiteja03,26.0,MEM,SF,4,0.0,64.0,2,16,0.125,2.0,10.0,0.2,0.0,6.0,0.0,0.188,0,0,,4.0,8.0,12.0,1,4.0,1.0,2.0,3.0,6,0.0
2024,NBA,Cam Whitmore,whitmca01,19.0,HOU,SF,47,2.0,880.0,212,467,0.454,79.0,220.0,0.359,133.0,247.0,0.538,0.539,76,112,0.679,44.0,136.0,180.0,33,30.0,17.0,46.0,64.0,579,0.0
2024,NBA,Aaron Wiggins,wiggiaa01,25.0,OKC,SG,78,4.0,1228.0,212,377,0.562,62.0,126.0,0.492,150.0,251.0,0.598,0.645,56,71,0.789,60.0,126.0,186.0,86,56.0,19.0,56.0,91.0,542,0.0
2024,NBA,Andrew Wiggins,wiggian01,28.0,GSW,SF,71,59.0,1920.0,353,780,0.453,91.0,254.0,0.358,262.0,526.0,0.498,0.511,142,189,0.751,108.0,213.0,321.0,119,42.0,41.0,87.0,147.0,939,0.0
2024,NBA,Lindell Wigginton,wiggili01,25.0,MIL,PG,3,0.0,8.0,2,5,0.4,0.0,2.0,0.0,2.0,3.0,0.667,0.4,2,2,1.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,6,0.0
2024,NBA,Alondes Williams,willial06,24.0,MIA,SG,7,0.0,16.0,2,8,0.25,0.0,4.0,0.0,2.0,4.0,0.5,0.25,1,1,1.0,0.0,1.0,1.0,0,0.0,1.0,2.0,2.0,5,0.0
2024,NBA,Brandon Williams,willibr03,24.0,DAL,PG,17,0.0,113.0,20,54,0.37,3.0,15.0,0.2,17.0,39.0,0.436,0.398,11,17,0.647,4.0,9.0,13.0,17,1.0,1.0,7.0,4.0,54,0.0
2024,NBA,Grant Williams,willigr01,25.0,2TM,PF,76,43.0,2130.0,276,605,0.456,126.0,336.0,0.375,150.0,269.0,0.558,0.56,106,140,0.757,86.0,232.0,318.0,174,44.0,39.0,109.0,226.0,784,0.0
2024,NBA,Grant Williams,willigr01,25.0,DAL,PF,47,33.0,1242.0,131,317,0.413,79.0,210.0,0.376,52.0,107.0,0.486,0.538,41,55,0.745,46.0,123.0,169.0,81,24.0,27.0,53.0,137.0,382,0.0
2024,NBA,Grant Williams,willigr01,25.0,CHO,PF,29,10.0,888.0,145,288,0.503,47.0,126.0,0.373,98.0,162.0,0.605,0.585,65,85,0.765,40.0,109.0,149.0,93,20.0,12.0,56.0,89.0,402,0.0
2024,NBA,Jalen Williams,willija06,22.0,OKC,PF,71,71.0,2223.0,536,993,0.54,103.0,241.0,0.427,433.0,752.0,0.576,0.592,180,221,0.814,37.0,245.0,282.0,322,80.0,45.0,123.0,175.0,1355,0.0
2024,NBA,Jaylin Williams,willija07,21.0,OKC,C,69,1.0,897.0,95,228,0.417,53.0,144.0,0.368,42.0,84.0,0.5,0.533,33,41,0.805,36.0,198.0,234.0,110,28.0,27.0,34.0,98.0,276,0.0
2024,NBA,Jeenathan Williams,willije02,24.0,HOU,SG,22,0.0,129.0,27,50,0.54,2.0,5.0,0.4,25.0,45.0,0.556,0.56,7,13,0.538,12.0,11.0,23.0,7,4.0,1.0,4.0,10.0,63,0.0
2024,NBA,Kenrich Williams,willike04,29.0,OKC,PF,69,1.0,1029.0,131,280,0.468,56.0,141.0,0.397,75.0,139.0,0.54,0.568,7,14,0.5,61.0,148.0,209.0,93,38.0,9.0,32.0,101.0,325,0.0
2024,NBA,Mark Williams,willima07,22.0,CHO,C,19,19.0,508.0,98,151,0.649,0.0,0.0,,98.0,151.0,0.649,0.649,46,64,0.719,76.0,108.0,184.0,22,16.0,20.0,17.0,50.0,242,0.0
2024,NBA,Malik Williams,willima11,25.0,TOR,C,7,2.0,107.0,9,34,0.265,1.0,5.0,0.2,8.0,29.0,0.276,0.279,0,2,0.0,15.0,23.0,38.0,2,3.0,4.0,3.0,15.0,19,0.0
2024,NBA,Patrick Williams,willipa01,22.0,CHI,PF,43,30.0,1174.0,159,359,0.443,59.0,148.0,0.399,100.0,211.0,0.474,0.525,52,66,0.788,46.0,120.0,166.0,66,40.0,33.0,57.0,87.0,429,0.0
2024,NBA,Robert Williams,williro04,26.0,POR,C,6,0.0,119.0,17,26,0.654,0.0,0.0,,17.0,26.0,0.654,0.654,7,9,0.778,11.0,27.0,38.0,5,7.0,7.0,7.0,17.0,41,0.0
2024,NBA,Vince Williams Jr.,willivi01,23.0,MEM,SG,52,33.0,1436.0,169,379,0.446,79.0,209.0,0.378,90.0,170.0,0.529,0.55,104,130,0.8,59.0,231.0,290.0,175,47.0,34.0,92.0,135.0,521,0.0
2024,NBA,Zion Williamson,willizi01,23.0,NOP,PF,70,70.0,2207.0,624,1094,0.57,6.0,18.0,0.333,618.0,1076.0,0.574,0.573,347,494,0.702,122.0,284.0,406.0,352,77.0,47.0,193.0,159.0,1601,0.0
2024,NBA,Ziaire Williams,willizi02,22.0,MEM,SF,51,15.0,1038.0,150,378,0.397,58.0,189.0,0.307,92.0,189.0,0.487,0.474,62,75,0.827,35.0,145.0,180.0,75,36.0,9.0,66.0,85.0,420,0.0
2024,NBA,D.J. Wilson,wilsodj01,27.0,PHI,PF,2,0.0,15.0,4,6,0.667,2.0,2.0,1.0,2.0,4.0,0.5,0.833,0,0,,1.0,1.0,2.0,2,0.0,2.0,0.0,1.0,10,0.0
2024,NBA,Jalen Wilson,wilsoja03,23.0,BRK,PF,43,3.0,664.0,76,179,0.425,24.0,74.0,0.324,52.0,105.0,0.495,0.492,38,46,0.826,47.0,84.0,131.0,45,11.0,4.0,19.0,48.0,214,0.0
2024,NBA,Dylan Windler,windldy01,27.0,3TM,SF,17,0.0,108.0,15,30,0.5,13.0,27.0,0.481,2.0,3.0,0.667,0.717,0,0,,3.0,13.0,16.0,10,2.0,0.0,2.0,6.0,43,0.0
2024,NBA,Dylan Windler,windldy01,27.0,NYK,SF,3,0.0,7.0,1,2,0.5,1.0,2.0,0.5,0.0,0.0,,0.75,0,0,,0.0,1.0,1.0,1,0.0,0.0,0.0,1.0,3,0.0
2024,NBA,Dylan Windler,windldy01,27.0,LAL,SF,8,0.0,28.0,4,9,0.444,4.0,8.0,0.5,0.0,1.0,0.0,0.667,0,0,,0.0,3.0,3.0,6,0.0,0.0,0.0,2.0,12,0.0
2024,NBA,Dylan Windler,windldy01,27.0,ATL,SF,6,0.0,73.0,10,19,0.526,8.0,17.0,0.471,2.0,2.0,1.0,0.737,0,0,,3.0,9.0,12.0,3,2.0,0.0,2.0,3.0,28,0.0
2024,NBA,James Wiseman,wisemja01,22.0,DET,C,63,6.0,1091.0,187,305,0.613,0.0,2.0,0.0,187.0,303.0,0.617,0.613,72,102,0.706,110.0,226.0,336.0,54,12.0,39.0,66.0,141.0,446,0.0
2024,NBA,Isaiah Wong,wongis01,23.0,IND,SG,1,0.0,4.0,1,3,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.333,0,0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0
2024,NBA,Christian Wood,woodch01,28.0,LAL,PF,50,1.0,872.0,123,264,0.466,35.0,114.0,0.307,88.0,150.0,0.587,0.532,66,94,0.702,39.0,215.0,254.0,49,16.0,33.0,50.0,72.0,347,0.0
2024,NBA,Delon Wright,wrighde01,31.0,2TM,PG,47,1.0,742.0,74,188,0.394,25.0,68.0,0.368,49.0,120.0,0.408,0.46,37,45,0.822,19.0,67.0,86.0,119,54.0,11.0,14.0,32.0,210,0.0
2024,NBA,Delon Wright,wrighde01,31.0,WAS,PG,33,0.0,456.0,48,122,0.393,14.0,38.0,0.368,34.0,84.0,0.405,0.451,24,29,0.828,13.0,46.0,59.0,82,35.0,8.0,11.0,22.0,134,0.0
2024,NBA,Delon Wright,wrighde01,31.0,MIA,PG,14,1.0,286.0,26,66,0.394,11.0,30.0,0.367,15.0,36.0,0.417,0.477,13,16,0.813,6.0,21.0,27.0,37,19.0,3.0,3.0,10.0,76,0.0
2024,NBA,Thaddeus Young,youngth01,35.0,2TM,PF,33,6.0,439.0,65,108,0.602,1.0,7.0,0.143,64.0,101.0,0.634,0.606,6,15,0.4,46.0,57.0,103.0,57,23.0,5.0,15.0,49.0,137,0.0
2024,NBA,Thaddeus Young,youngth01,35.0,TOR,PF,23,6.0,350.0,54,87,0.621,1.0,6.0,0.167,53.0,81.0,0.654,0.626,5,12,0.417,29.0,46.0,75.0,50,18.0,3.0,11.0,38.0,114,0.0
2024,NBA,Thaddeus Young,youngth01,35.0,PHO,PF,10,0.0,89.0,11,21,0.524,0.0,1.0,0.0,11.0,20.0,0.55,0.524,1,3,0.333,17.0,11.0,28.0,7,5.0,2.0,4.0,11.0,23,0.0
2024,NBA,Trae Young,youngtr01,25.0,ATL,PG,54,54.0,1942.0,433,1008,0.43,175.0,469.0,0.373,258.0,539.0,0.479,0.516,348,407,0.855,23.0,126.0,149.0,583,72.0,11.0,235.0,109.0,1389,0.0
2024,NBA,Omer Yurtseven,yurtsom01,25.0,UTA,C,48,12.0,545.0,99,184,0.538,5.0,24.0,0.208,94.0,160.0,0.588,0.552,19,28,0.679,72.0,136.0,208.0,29,8.0,18.0,37.0,52.0,222,0.0
2024,NBA,Cody Zeller,zelleco01,31.0,NOP,C,43,0.0,320.0,26,62,0.419,1.0,3.0,0.333,25.0,59.0,0.424,0.427,23,38,0.605,48.0,64.0,112.0,39,9.0,5.0,16.0,45.0,76,0.0
2024,NBA,Ivica Zubac,zubaciv01,26.0,LAC,C,68,68.0,1794.0,337,519,0.649,0.0,0.0,,337.0,519.0,0.649,0.649,120,166,0.723,196.0,430.0,626.0,93,22.0,83.0,79.0,180.0,794,0.0
2023,NBA,Precious Achiuwa,achiupr01,23.0,TOR,C,55,12.0,1140.0,196,404,0.485,29.0,108.0,0.269,167.0,296.0,0.564,0.521,87,124,0.702,100.0,228.0,328.0,50,31.0,30.0,59.0,102.0,508,0.0
2023,NBA,Steven Adams,adamsst01,29.0,MEM,C,42,42.0,1133.0,157,263,0.597,0.0,1.0,0.0,157.0,262.0,0.599,0.597,47,129,0.364,214.0,271.0,485.0,97,36.0,46.0,79.0,98.0,361,0.0
2023,NBA,Bam Adebayo,adebaba01,25.0,MIA,C,75,75.0,2598.0,602,1114,0.54,1.0,12.0,0.083,601.0,1102.0,0.545,0.541,324,402,0.806,184.0,504.0,688.0,240,88.0,61.0,187.0,208.0,1529,0.0
2023,NBA,Ochai Agbaji,agbajoc01,22.0,UTA,SG,59,22.0,1209.0,165,386,0.427,81.0,228.0,0.355,84.0,158.0,0.532,0.532,56,69,0.812,43.0,78.0,121.0,67,16.0,15.0,41.0,99.0,467,0.0
2023,NBA,Santi Aldama,aldamsa01,22.0,MEM,PF,77,20.0,1682.0,247,525,0.47,94.0,266.0,0.353,153.0,259.0,0.591,0.56,108,144,0.75,85.0,286.0,371.0,97,45.0,48.0,60.0,143.0,696,0.0
2023,NBA,Nickeil Alexander-Walker,alexani01,24.0,2TM,SG,59,3.0,884.0,131,295,0.444,61.0,159.0,0.384,70.0,136.0,0.515,0.547,40,60,0.667,15.0,86.0,101.0,108,32.0,21.0,55.0,88.0,363,0.0
2023,NBA,Nickeil Alexander-Walker,alexani01,24.0,UTA,SG,36,3.0,528.0,83,170,0.488,35.0,87.0,0.402,48.0,83.0,0.578,0.591,27,39,0.692,8.0,51.0,59.0,76,24.0,14.0,45.0,58.0,228,0.0
2023,NBA,Nickeil Alexander-Walker,alexani01,24.0,MIN,SG,23,0.0,356.0,48,125,0.384,26.0,72.0,0.361,22.0,53.0,0.415,0.488,13,21,0.619,7.0,35.0,42.0,32,8.0,7.0,10.0,30.0,135,0.0
2023,NBA,Grayson Allen,allengr01,27.0,MIL,SG,72,70.0,1972.0,245,557,0.44,146.0,366.0,0.399,99.0,191.0,0.518,0.571,114,126,0.905,61.0,176.0,237.0,163,62.0,14.0,72.0,117.0,750,0.0
2023,NBA,Jarrett Allen,allenja01,24.0,CLE,C,68,68.0,2220.0,403,626,0.644,1.0,10.0,0.1,402.0,616.0,0.653,0.645,162,221,0.733,221.0,445.0,666.0,113,54.0,84.0,93.0,153.0,969,0.0
2023,NBA,Jose Alvarado,alvarjo01,24.0,NOP,PG,61,10.0,1310.0,201,489,0.411,83.0,247.0,0.336,118.0,242.0,0.488,0.496,65,80,0.813,28.0,113.0,141.0,186,67.0,10.0,81.0,125.0,550,0.0
2023,NBA,Kyle Anderson,anderky01,29.0,MIN,PF,69,46.0,1957.0,252,495,0.509,43.0,105.0,0.41,209.0,390.0,0.536,0.553,100,136,0.735,66.0,302.0,368.0,335,78.0,63.0,103.0,146.0,647,3.0
2023,NBA,Giannis Antetokounmpo,antetgi01,28.0,MIL,PF,63,63.0,2024.0,707,1278,0.553,47.0,171.0,0.275,660.0,1107.0,0.596,0.572,498,772,0.645,137.0,605.0,742.0,359,52.0,51.0,246.0,197.0,1959,6.0
2023,NBA,Thanasis Antetokounmpo,antetth01,30.0,MIL,PF,37,0.0,206.0,20,46,0.435,0.0,8.0,0.0,20.0,38.0,0.526,0.435,11,22,0.5,15.0,29.0,44.0,15,3.0,3.0,12.0,22.0,51,0.0
2023,NBA,Cole Anthony,anthoco01,22.0,ORL,PG,60,4.0,1552.0,277,610,0.454,75.0,206.0,0.364,202.0,404.0,0.5,0.516,152,170,0.894,47.0,241.0,288.0,235,37.0,31.0,91.0,158.0,781,0.0
2023,NBA,OG Anunoby,anunoog01,25.0,TOR,SF,67,67.0,2386.0,421,885,0.476,142.0,367.0,0.387,279.0,518.0,0.539,0.556,140,167,0.838,95.0,237.0,332.0,131,128.0,50.0,132.0,200.0,1124,0.0
2023,NBA,Ryan Arcidiacono,arcidry01,28.0,2TM,PG,20,4.0,172.0,9,37,0.243,8.0,23.0,0.348,1.0,14.0,0.071,0.351,0,0,,0.0,15.0,15.0,23,5.0,0.0,7.0,17.0,26,0.0
2023,NBA,Ryan Arcidiacono,arcidry01,28.0,NYK,PG,11,0.0,26.0,1,5,0.2,1.0,3.0,0.333,0.0,2.0,0.0,0.3,0,0,,0.0,4.0,4.0,2,2.0,0.0,1.0,3.0,3,0.0
2023,NBA,Ryan Arcidiacono,arcidry01,28.0,POR,PG,9,4.0,146.0,8,32,0.25,7.0,20.0,0.35,1.0,12.0,0.083,0.359,0,0,,0.0,11.0,11.0,21,3.0,0.0,6.0,14.0,23,0.0
2023,NBA,Deni Avdija,avdijde01,22.0,WAS,SF,76,40.0,2020.0,253,579,0.437,69.0,232.0,0.297,184.0,347.0,0.53,0.497,122,165,0.739,74.0,413.0,487.0,211,65.0,29.0,123.0,209.0,697,0.0
2023,NBA,Deandre Ayton,aytonde01,24.0,PHO,C,67,67.0,2035.0,522,887,0.589,7.0,24.0,0.292,515.0,863.0,0.597,0.592,152,200,0.76,172.0,495.0,667.0,115,37.0,53.0,120.0,190.0,1203,0.0
