season,lg,player,player_id,age,team,pos,g,gs,mp,fg_percent,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made
2024,NBA,Alec Burks,burksal01,32,NYK,SG,23,1,311,0.307,17.1,0.491,0.129,0.123,0.184,0.055,0.509,0.313,0.381,0.4,0.267,0.111,0.301,0.4,0.76,0.0,0,0.289,0.292,0,0
2024,NBA,Jared Butler,butleja02,23,WAS,SG,40,0,566,0.488,13.9,0.612,0.214,0.328,0.05,0.02,0.388,0.602,0.86,0.424,0.7,0.5,0.308,0.365,0.667,0.01,2,0.154,0.5,3,0
2024,NBA,Jimmy Butler,butleji01,34,MIA,PF,60,60,2042,0.499,9.7,0.817,0.267,0.356,0.139,0.055,0.183,0.519,0.679,0.465,0.391,0.409,0.414,0.452,0.8,0.057,41,0.483,0.443,0,0
2024,NBA,Jamal Cain,cainja01,24,MIA,PF,26,1,259,0.43,13.2,0.608,0.215,0.253,0.101,0.038,0.392,0.479,0.647,0.35,0.375,0.667,0.355,0.652,0.727,0.076,5,0.581,0.278,0,0
2024,NBA,Kentavious Caldwell-Pope,caldwke01,30,DEN,SG,76,76,2402,0.46,17.2,0.475,0.177,0.085,0.089,0.124,0.525,0.52,0.615,0.44,0.423,0.507,0.406,0.745,0.944,0.02,12,0.373,0.426,0,0
2024,NBA,Toumani Camara,camarto01,23,POR,PF,70,49,1739,0.45,11.6,0.607,0.352,0.224,0.023,0.009,0.393,0.523,0.643,0.367,0.3,0.25,0.337,0.504,1.0,0.068,24,0.448,0.351,0,0
2024,NBA,Clint Capela,capelca01,29,ATL,C,73,73,1883,0.571,2.5,0.998,0.693,0.291,0.011,0.003,0.002,0.572,0.636,0.433,0.429,0.0,0.0,0.68,,0.252,144,0.0,,1,0
2024,NBA,Jevon Carter,carteje01,28,CHI,PG,72,0,1004,0.378,20.4,0.359,0.041,0.088,0.134,0.096,0.641,0.466,0.333,0.438,0.469,0.543,0.329,0.689,0.87,0.0,0,0.252,0.39,1,0
2024,NBA,Wendell Carter Jr.,cartewe01,24,ORL,C,55,48,1406,0.525,12.6,0.598,0.332,0.191,0.059,0.016,0.402,0.626,0.809,0.395,0.44,0.286,0.374,0.736,0.984,0.186,71,0.415,0.338,0,0
2024,NBA,D.J. Carton,cartodj01,23,TOR,SG,4,0,36,0.375,14.4,0.5,0.25,0.25,0.0,0.0,0.5,0.5,0.5,0.5,,,0.25,0.5,1.0,0.0,0,0.75,0.333,0,0
2024,NBA,Alex Caruso,carusal01,29,CHI,SG,71,57,2040,0.468,17.1,0.384,0.216,0.115,0.022,0.031,0.616,0.563,0.675,0.387,0.667,0.353,0.408,0.436,0.89,0.031,15,0.363,0.397,0,0
2024,NBA,Colin Castleton,castlco01,23,LAL,C,16,0,59,0.563,3.6,1.0,0.5,0.438,0.063,0.0,0.0,0.563,0.625,0.429,1.0,,,0.667,,0.188,3,,,0,0
2024,NBA,Malcolm Cazalon,cazalma01,22,DET,SG,1,0,3,,,,,,,,,,,,,,,,,,0,,,0,0
2024,NBA,Justin Champagnie,champju01,22,WAS,SF,15,1,235,0.41,16.0,0.423,0.295,0.115,0.0,0.013,0.577,0.576,0.739,0.222,,0.0,0.289,0.737,1.0,0.038,3,0.444,0.25,1,1
2024,NBA,Julian Champagnie,champju02,22,SAS,SF,74,59,1468,0.408,18.4,0.311,0.194,0.09,0.012,0.015,0.689,0.504,0.641,0.306,0.0,0.333,0.365,0.857,0.98,0.067,19,0.329,0.363,0,0
2024,NBA,Max Christie,chrisma02,20,LAL,SG,67,7,944,0.427,16.3,0.51,0.166,0.158,0.124,0.062,0.49,0.496,0.6,0.342,0.533,0.533,0.356,0.639,0.976,0.075,16,0.415,0.449,1,0
2024,NBA,Sidy Cissoko,cissosi01,19,SAS,SF,12,0,141,0.485,10.4,0.636,0.424,0.212,0.0,0.0,0.364,0.714,0.857,0.429,,,0.083,0.8,1.0,0.333,10,0.5,0.167,0,0
2024,NBA,Brandon Clarke,clarkbr01,27,MEM,PF,6,1,134,0.559,9.2,0.898,0.254,0.373,0.186,0.085,0.102,0.604,0.6,0.682,0.545,0.4,0.167,0.781,1.0,0.034,2,0.667,0.25,0,0
2024,NBA,Jordan Clarkson,clarkjo01,31,UTA,SG,55,19,1682,0.413,14.9,0.621,0.113,0.339,0.125,0.044,0.379,0.485,0.598,0.473,0.412,0.5,0.294,0.37,0.703,0.017,13,0.133,0.415,8,0
2024,NBA,Nic Claxton,claxtni01,24,BRK,C,71,71,2116,0.629,3.6,0.991,0.596,0.337,0.05,0.009,0.009,0.633,0.769,0.434,0.345,0.6,0.2,0.729,1.0,0.328,172,0.8,0.25,0,0
2024,NBA,Noah Clowney,clownno01,19,BRK,PF,23,4,370,0.538,10.5,0.645,0.419,0.215,0.011,0.0,0.355,0.633,0.795,0.3,1.0,,0.364,0.763,1.0,0.118,11,0.606,0.45,0,0
2024,NBA,Amir Coffey,coffeam01,26,LAC,SF,70,13,1460,0.472,16.6,0.477,0.151,0.159,0.128,0.04,0.523,0.571,0.774,0.5,0.489,0.357,0.38,0.771,0.971,0.023,7,0.5,0.424,3,0
2024,NBA,John Collins,collijo01,26,UTA,PF,68,66,1901,0.532,11.0,0.689,0.303,0.304,0.043,0.039,0.311,0.605,0.783,0.493,0.438,0.276,0.371,0.73,0.988,0.15,106,0.431,0.37,0,0
2024,NBA,Zach Collins,colliza01,26,SAS,C,69,29,1526,0.484,11.5,0.706,0.266,0.313,0.088,0.039,0.294,0.552,0.726,0.472,0.463,0.208,0.32,0.713,1.0,0.042,25,0.099,0.333,0,0
2024,NBA,Mike Conley,conlemi01,36,MIN,PG,76,76,2193,0.457,18.8,0.371,0.084,0.161,0.09,0.036,0.629,0.481,0.648,0.49,0.362,0.348,0.442,0.461,0.804,0.0,0,0.225,0.484,0,0
2024,NBA,Pat Connaughton,connapa01,31,MIL,SF,76,3,1676,0.435,18.2,0.314,0.205,0.104,0.003,0.003,0.686,0.633,0.789,0.333,0.0,1.0,0.345,0.667,0.963,0.017,3,0.403,0.406,0,0
2024,NBA,Bilal Coulibaly,coulibi01,19,WAS,SF,63,15,1715,0.435,13.2,0.572,0.313,0.188,0.035,0.037,0.428,0.502,0.667,0.346,0.133,0.25,0.346,0.621,0.953,0.134,51,0.481,0.393,0,0
2024,NBA,Ricky Council IV,councri01,22,PHI,SG,32,0,289,0.482,10.6,0.714,0.321,0.33,0.036,0.027,0.286,0.525,0.639,0.405,0.5,0.667,0.375,0.667,1.0,0.08,8,0.313,0.4,0,0
2024,NBA,Robert Covington,covinro01,33,2TM,PF,29,6,488,0.439,19.0,0.429,0.245,0.143,0.031,0.01,0.571,0.571,0.625,0.571,0.333,0.0,0.339,0.75,1.0,0.031,3,0.268,0.467,0,0
2024,NBA,Robert Covington,covinro01,33,LAC,PF,3,3,69,0.333,22.2,0.111,0.111,0.0,0.0,0.0,0.889,1.0,1.0,,,,0.25,1.0,1.0,0.111,1,0.375,0.333,0,0
2024,NBA,Robert Covington,covinro01,33,PHI,SF,26,3,419,0.449,15.8,0.461,0.258,0.157,0.034,0.011,0.539,0.561,0.609,0.571,0.333,0.0,0.354,0.739,1.0,0.022,2,0.25,0.5,0,0
2024,NBA,Torrey Craig,craigto01,33,CHI,SF,53,14,1049,0.43,16.8,0.39,0.219,0.124,0.02,0.028,0.61,0.49,0.582,0.419,0.2,0.286,0.392,0.583,0.967,0.02,3,0.451,0.362,0,0
2024,NBA,Jae Crowder,crowdja01,33,MIL,PF,50,25,1156,0.422,18.6,0.385,0.104,0.148,0.059,0.074,0.615,0.538,0.714,0.475,0.5,0.45,0.349,0.893,0.966,0.0,0,0.452,0.4,1,0
2024,NBA,Jalen Crutcher,crutcja01,24,NOP,PG,1,0,3,0.0,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0,,,0,0
2024,NBA,Cade Cunningham,cunnica01,22,DET,PG,62,62,2074,0.449,13.5,0.713,0.177,0.275,0.154,0.106,0.287,0.487,0.618,0.402,0.528,0.427,0.355,0.262,0.706,0.022,23,0.116,0.359,5,0
2024,NBA,Seth Curry,curryse01,33,2TM,SG,44,4,616,0.392,19.5,0.471,0.059,0.103,0.074,0.235,0.529,0.438,0.833,0.524,0.133,0.396,0.352,0.5,0.868,0.0,0,0.324,0.457,1,0
2024,NBA,Seth Curry,curryse01,33,DAL,SG,36,3,457,0.372,19.9,0.448,0.062,0.076,0.069,0.241,0.552,0.385,0.778,0.455,0.0,0.371,0.363,0.48,0.862,0.0,0,0.35,0.429,0,0
2024,NBA,Seth Curry,curryse01,33,CHO,SG,8,1,159,0.441,19.1,0.525,0.051,0.169,0.085,0.22,0.475,0.548,1.0,0.6,0.4,0.462,0.321,0.529,0.889,0.0,0,0.25,0.571,1,0
2024,NBA,Stephen Curry,curryst01,35,GSW,PG,74,74,2421,0.45,19.8,0.394,0.074,0.173,0.065,0.082,0.606,0.515,0.692,0.508,0.426,0.441,0.408,0.399,0.611,0.0,0,0.08,0.557,2,0
2024,NBA,Dyson Daniels,daniedy01,20,NOP,PG,61,16,1358,0.447,14.2,0.566,0.238,0.232,0.09,0.006,0.434,0.551,0.635,0.528,0.393,0.5,0.311,0.526,1.0,0.055,13,0.363,0.408,4,0
2024,NBA,Anthony Davis,davisan02,30,LAL,C,76,76,2700,0.556,8.0,0.917,0.369,0.309,0.15,0.09,0.083,0.582,0.774,0.487,0.432,0.365,0.271,0.67,0.966,0.162,196,0.15,0.125,0,0
2024,NBA,JD Davison,davisjd01,21,BOS,SG,8,0,39,0.417,19.2,0.417,0.083,0.167,0.0,0.167,0.583,0.4,1.0,0.0,,0.5,0.429,1.0,1.0,0.0,0,0.143,0.0,0,0
2024,NBA,Johnny Davis,davisjo06,21,WAS,SG,50,6,613,0.403,11.0,0.74,0.292,0.273,0.13,0.045,0.26,0.421,0.644,0.333,0.25,0.0,0.35,0.604,1.0,0.045,7,0.45,0.389,1,0
2024,NBA,Dexter Dennis,dennide01,24,DAL,SG,4,0,30,0.526,14.3,0.579,0.316,0.053,0.105,0.105,0.421,0.818,1.0,1.0,0.5,0.5,0.125,0.444,1.0,0.053,1,0.0,,0,0
2024,NBA,DeMar DeRozan,derozde01,34,CHI,SF,79,79,2989,0.48,13.2,0.834,0.182,0.172,0.25,0.23,0.166,0.509,0.684,0.494,0.49,0.402,0.333,0.282,0.853,0.019,18,0.316,0.394,1,0
2024,NBA,Moussa Diabaté,diabamo01,22,LAC,C,11,0,64,0.526,3.2,1.0,0.579,0.368,0.053,0.0,0.0,0.526,0.727,0.286,0.0,,,0.5,,0.316,4,,,0,0
2024,NBA,Mamadi Diakite,diakima01,27,2TM,PF,6,0,24,0.667,15.1,0.833,0.5,0.333,0.0,0.0,0.167,0.8,0.667,1.0,,,0.0,1.0,,0.167,1,0.0,,0,0
2024,NBA,Mamadi Diakite,diakima01,27,SAS,PF,3,0,16,0.8,4.2,1.0,0.6,0.4,0.0,0.0,0.0,0.8,0.667,1.0,,,,1.0,,0.2,1,,,0,0
2024,NBA,Mamadi Diakite,diakima01,27,NYK,PF,3,0,8,0.0,25.9,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0
2024,NBA,Hamidou Diallo,diallha01,25,WAS,SG,2,0,5,0.5,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,0.0,,0.0,0,,,0,0
2024,NBA,Gradey Dick,dickgr01,20,TOR,SG,60,17,1268,0.425,17.2,0.458,0.18,0.13,0.072,0.076,0.542,0.495,0.638,0.431,0.344,0.412,0.365,0.842,0.977,0.034,13,0.378,0.462,3,0
2024,NBA,Ousmane Dieng,diengou01,20,OKC,PF,33,0,365,0.422,17.5,0.397,0.19,0.129,0.043,0.034,0.603,0.609,0.818,0.333,0.4,0.75,0.3,0.857,1.0,0.112,13,0.314,0.5,0,0
2024,NBA,Spencer Dinwiddie,dinwisp01,30,2TM,PG,76,52,2152,0.392,17.9,0.425,0.127,0.213,0.063,0.023,0.575,0.467,0.642,0.426,0.325,0.267,0.337,0.157,0.782,0.017,8,0.25,0.511,2,0
2024,NBA,Spencer Dinwiddie,dinwisp01,30,BRK,PG,48,48,1474,0.391,17.0,0.443,0.14,0.222,0.06,0.02,0.557,0.48,0.643,0.441,0.333,0.2,0.32,0.16,0.719,0.016,5,0.212,0.458,2,0
2024,NBA,Spencer Dinwiddie,dinwisp01,30,LAL,PG,28,4,678,0.397,18.8,0.362,0.078,0.177,0.071,0.035,0.638,0.412,0.636,0.36,0.3,0.4,0.389,0.143,0.943,0.021,3,0.367,0.606,0,0
2024,NBA,Donte DiVincenzo,divindo01,27,NYK,SG,81,63,2360,0.443,19.2,0.298,0.178,0.081,0.027,0.012,0.702,0.542,0.603,0.407,0.556,0.5,0.401,0.636,0.919,0.025,20,0.251,0.446,3,1
2024,NBA,Luka Dončić,doncilu01,24,DAL,PG,70,70,2624,0.487,16.9,0.55,0.123,0.192,0.152,0.082,0.45,0.573,0.838,0.569,0.442,0.422,0.382,0.177,0.299,0.001,2,0.032,0.25,5,0
2024,NBA,Luguentz Dort,dortlu01,24,OKC,SF,79,79,2246,0.438,17.4,0.397,0.212,0.096,0.05,0.04,0.603,0.506,0.612,0.397,0.424,0.308,0.394,0.636,0.994,0.041,23,0.278,0.409,0,0
2024,NBA,Ayo Dosunmu,dosunay01,24,CHI,SG,76,37,2212,0.501,13.0,0.59,0.334,0.164,0.05,0.042,0.41,0.568,0.654,0.466,0.361,0.533,0.403,0.548,0.891,0.019,13,0.485,0.385,1,0
2024,NBA,Jeff Dowtin,dowtije01,26,PHI,PG,12,0,142,0.556,15.5,0.472,0.306,0.083,0.083,0.0,0.528,0.647,0.818,0.0,0.667,,0.474,0.455,0.556,0.028,1,0.105,0.5,0,0
2024,NBA,Henri Drell,drellhe01,23,CHI,SF,4,0,30,0.4,16.5,0.4,0.1,0.3,0.0,0.0,0.6,0.5,1.0,0.333,,,0.333,0.0,1.0,0.0,0,0.333,0.5,0,0
2024,NBA,Andre Drummond,drumman01,30,CHI,C,79,10,1351,0.556,2.8,0.994,0.713,0.26,0.021,0.0,0.006,0.56,0.614,0.416,0.5,,0.0,0.558,,0.16,65,0.0,,3,0
2024,NBA,Chris Duarte,duartch01,26,SAC,SF,59,11,719,0.381,18.3,0.395,0.152,0.119,0.067,0.057,0.605,0.434,0.656,0.36,0.429,0.0,0.346,0.667,0.886,0.024,4,0.346,0.386,1,0
2024,NBA,David Duke Jr.,dukeda01,24,SAS,SG,4,0,51,0.556,12.6,0.667,0.333,0.167,0.056,0.111,0.333,0.583,0.833,0.333,0.0,0.5,0.5,0.714,1.0,0.0,0,0.333,0.5,0,0
2024,NBA,Kris Dunn,dunnkr01,29,UTA,PG,66,32,1249,0.47,12.6,0.645,0.163,0.419,0.058,0.006,0.355,0.525,0.686,0.481,0.389,0.5,0.369,0.274,0.951,0.054,17,0.351,0.41,1,0
2024,NBA,Kevin Durant,duranke01,35,PHO,PF,75,75,2791,0.523,15.0,0.717,0.125,0.153,0.279,0.16,0.283,0.567,0.827,0.53,0.491,0.53,0.413,0.511,0.815,0.054,75,0.165,0.463,0,0
2024,NBA,Jalen Duren,durenja01,20,DET,C,61,60,1777,0.619,3.9,0.993,0.521,0.397,0.055,0.02,0.007,0.623,0.741,0.536,0.29,0.182,0.0,0.676,,0.296,156,0.0,,0,0
2024,NBA,Tari Eason,easonta01,22,HOU,PF,22,0,480,0.466,9.9,0.735,0.434,0.185,0.069,0.048,0.265,0.504,0.561,0.371,0.462,0.556,0.36,0.471,1.0,0.122,20,0.3,0.267,0,0
2024,NBA,Anthony Edwards,edwaran01,22,MIN,SG,79,78,2770,0.461,14.1,0.659,0.228,0.192,0.125,0.114,0.341,0.515,0.707,0.438,0.446,0.333,0.357,0.331,0.558,0.051,67,0.086,0.348,5,0
2024,NBA,Kessler Edwards,edwarke02,23,SAC,SF,54,0,275,0.415,18.3,0.366,0.171,0.122,0.012,0.061,0.634,0.467,0.643,0.3,0.0,0.4,0.385,0.643,1.0,0.037,2,0.423,0.409,0,0
2024,NBA,Keon Ellis,elliske01,24,SAC,SG,57,21,978,0.461,20.5,0.276,0.103,0.095,0.034,0.043,0.724,0.578,0.667,0.591,0.625,0.3,0.417,0.649,0.943,0.03,7,0.298,0.36,1,0
2024,NBA,Joel Embiid,embiijo01,29,PHI,C,39,39,1309,0.529,12.3,0.837,0.224,0.189,0.243,0.18,0.163,0.556,0.749,0.472,0.473,0.516,0.388,0.533,0.833,0.026,19,0.05,0.571,2,0
2024,NBA,Drew Eubanks,eubandr01,26,PHO,C,75,6,1169,0.601,4.3,0.988,0.506,0.403,0.055,0.024,0.012,0.596,0.742,0.49,0.286,0.0,1.0,0.805,1.0,0.336,66,1.0,1.0,0,0
2024,NBA,Tosan Evbuomwan,evbuoto01,22,2TM,SF,17,8,367,0.507,13.2,0.549,0.254,0.296,0.0,0.0,0.451,0.615,0.722,0.524,,,0.375,0.833,1.0,0.014,1,0.719,0.435,0,0
2024,NBA,Tosan Evbuomwan,evbuoto01,22,MEM,SF,4,0,74,0.267,14.2,0.467,0.067,0.4,0.0,0.0,0.533,0.286,1.0,0.167,,,0.25,1.0,1.0,0.0,0,0.75,0.333,0,0
2024,NBA,Tosan Evbuomwan,evbuoto01,22,DET,SF,13,8,293,0.571,12.2,0.571,0.304,0.268,0.0,0.0,0.429,0.688,0.706,0.667,,,0.417,0.818,1.0,0.018,1,0.708,0.471,0,0
2024,NBA,Dante Exum,exumda01,28,DAL,PG,55,17,1088,0.533,11.9,0.642,0.328,0.238,0.053,0.023,0.358,0.557,0.697,0.375,0.688,0.143,0.491,0.528,0.981,0.056,14,0.426,0.457,2,0
2024,NBA,Bruno Fernando,fernabr01,25,ATL,C,45,2,682,0.583,3.7,0.979,0.567,0.369,0.037,0.005,0.021,0.596,0.755,0.391,0.286,0.0,0.0,0.817,,0.219,38,0.0,,0,0
2024,NBA,Dorian Finney-Smith,finnedo01,30,BRK,PF,68,56,1934,0.421,17.6,0.342,0.225,0.096,0.012,0.01,0.658,0.56,0.687,0.306,0.667,0.0,0.348,0.745,0.974,0.057,24,0.348,0.35,2,0
2024,NBA,Adam Flagler,flaglad01,24,OKC,SG,2,0,14,0.143,24.2,0.143,0.0,0.0,0.143,0.0,0.857,0.0,,,0.0,,0.167,,0.0,0.0,0,0.0,,0,0
2024,NBA,Malachi Flynn,flynnma01,25,3TM,PG,69,0,876,0.418,17.2,0.48,0.163,0.151,0.098,0.068,0.52,0.513,0.623,0.408,0.469,0.545,0.331,0.275,0.714,0.0,0,0.148,0.44,0,0
2024,NBA,Malachi Flynn,flynnma01,25,TOR,PG,31,0,474,0.409,17.4,0.416,0.182,0.139,0.066,0.029,0.584,0.491,0.52,0.474,0.556,0.25,0.35,0.429,0.929,0.0,0,0.2,0.438,0,0
2024,NBA,Malachi Flynn,flynnma01,25,NYK,PG,14,0,60,0.391,17.6,0.435,0.217,0.043,0.043,0.13,0.565,0.5,0.8,0.0,1.0,0.0,0.308,0.4,0.5,0.0,0,0.077,1.0,0,0
2024,NBA,Malachi Flynn,flynnma01,25,DET,PG,24,0,342,0.43,16.5,0.539,0.139,0.176,0.133,0.091,0.461,0.528,0.696,0.379,0.409,0.733,0.316,0.17,0.5,0.0,0,0.105,0.375,0,0
2024,NBA,Simone Fontecchio,fontesi01,28,2TM,SF,66,43,1644,0.46,16.8,0.391,0.17,0.177,0.033,0.011,0.609,0.551,0.656,0.474,0.389,0.667,0.401,0.729,0.978,0.049,21,0.434,0.428,0,0
2024,NBA,Simone Fontecchio,fontesi01,28,UTA,SF,50,34,1160,0.45,17.7,0.349,0.165,0.156,0.022,0.006,0.651,0.56,0.61,0.518,0.375,1.0,0.391,0.7,0.989,0.053,15,0.451,0.39,0,0
2024,NBA,Simone Fontecchio,fontesi01,28,DET,SF,16,9,484,0.479,15.8,0.468,0.179,0.216,0.053,0.021,0.532,0.539,0.735,0.415,0.4,0.5,0.426,0.771,0.953,0.042,6,0.396,0.525,0,0
2024,NBA,Jordan Ford,fordjo01,25,SAC,PG,6,0,22,0.571,18.2,0.571,0.143,0.0,0.286,0.143,0.429,0.5,1.0,,0.5,0.0,0.667,0.0,0.5,0.0,0,0.333,1.0,0,0
2024,NBA,Trent Forrest,forretr01,25,ATL,SG,38,0,414,0.378,8.4,0.889,0.244,0.467,0.178,0.0,0.111,0.4,0.591,0.238,0.563,,0.2,0.281,1.0,0.011,1,0.4,0.0,0,0
2024,NBA,Evan Fournier,fournev01,31,2TM,SG,32,0,580,0.357,20.0,0.412,0.072,0.158,0.104,0.077,0.588,0.505,0.563,0.486,0.652,0.294,0.254,0.609,0.848,0.0,0,0.3,0.231,0,0
2024,NBA,Evan Fournier,fournev01,31,NYK,SG,3,0,39,0.2,21.5,0.25,0.05,0.05,0.1,0.05,0.75,0.4,1.0,0.0,0.5,0.0,0.133,0.5,1.0,0.0,0,0.267,0.5,0,0
2024,NBA,Evan Fournier,fournev01,31,DET,SG,29,0,541,0.373,18.6,0.428,0.075,0.169,0.104,0.08,0.572,0.512,0.533,0.5,0.667,0.313,0.27,0.614,0.839,0.0,0,0.304,0.2,0,0
2024,NBA,De'Aaron Fox,foxde01,26,SAC,PG,74,74,2659,0.465,15.0,0.626,0.134,0.248,0.172,0.072,0.374,0.522,0.72,0.534,0.423,0.351,0.369,0.198,0.626,0.017,24,0.134,0.436,1,0
2024,NBA,Javon Freeman-Liberty,freemja01,24,TOR,PG,22,6,403,0.444,12.2,0.661,0.306,0.234,0.089,0.032,0.339,0.549,0.579,0.448,0.727,0.5,0.238,0.467,1.0,0.032,3,0.262,0.364,0,0
2024,NBA,Alex Fudge,fudgeal01,20,2TM,SF,6,0,40,0.4,12.6,0.667,0.333,0.2,0.067,0.067,0.333,0.5,0.6,0.333,1.0,0.0,0.2,0.4,1.0,0.2,2,0.6,0.333,0,0
2024,NBA,Alex Fudge,fudgeal01,20,LAL,SF,4,0,14,0.167,15.9,0.667,0.0,0.333,0.167,0.167,0.333,0.25,,0.0,1.0,0.0,0.0,0.0,,0.0,0,0.5,0.0,0,0
2024,NBA,Alex Fudge,fudgeal01,20,DAL,SF,2,0,26,0.556,9.4,0.667,0.556,0.111,0.0,0.0,0.333,0.667,0.6,1.0,,,0.333,0.5,1.0,0.333,2,0.667,0.5,0,0
2024,NBA,Markelle Fultz,fultzma01,25,ORL,PG,43,18,910,0.472,7.4,0.945,0.353,0.353,0.187,0.052,0.055,0.487,0.626,0.435,0.361,0.353,0.222,0.42,1.0,0.043,11,0.722,0.231,1,0
2024,NBA,Andrew Funk,funkan01,24,CHI,SG,5,0,13,0.0,19.0,0.25,0.0,0.25,0.0,0.0,0.75,0.0,,0.0,,,0.0,,,0.0,0,0.667,0.0,0,0
2024,NBA,Wenyen Gabriel,gabriwe01,26,MEM,PF,5,0,81,0.364,8.6,0.727,0.545,0.091,0.091,0.0,0.273,0.438,0.5,0.5,0.0,,0.167,0.714,1.0,0.136,2,0.5,0.333,0,0
2024,NBA,Daniel Gafford,gaffoda01,25,2TM,PF,74,66,1815,0.725,2.7,1.0,0.667,0.302,0.027,0.004,0.0,0.725,0.813,0.566,0.385,0.5,,0.761,,0.392,177,,,0,0
2024,NBA,Daniel Gafford,gaffoda01,25,WAS,C,45,45,1192,0.69,3.2,1.0,0.633,0.32,0.041,0.007,0.0,0.69,0.774,0.564,0.417,0.5,,0.729,,0.347,94,,,0,0
2024,NBA,Daniel Gafford,gaffoda01,25,DAL,PF,29,21,623,0.78,2.2,1.0,0.72,0.274,0.005,0.0,0.0,0.78,0.866,0.569,0.0,,,0.807,,0.462,83,,,0,0
2024,NBA,Danilo Gallinari,gallida01,35,3TM,SF,49,0,630,0.437,17.2,0.511,0.142,0.116,0.153,0.1,0.489,0.546,0.852,0.409,0.517,0.316,0.323,0.528,0.867,0.053,8,0.097,0.556,0,0
2024,NBA,Danilo Gallinari,gallida01,35,WAS,PF,26,0,385,0.435,18.3,0.511,0.122,0.115,0.153,0.122,0.489,0.552,0.875,0.4,0.55,0.375,0.313,0.486,0.85,0.046,5,0.031,0.5,0,0
2024,NBA,Danilo Gallinari,gallida01,35,DET,SF,6,0,90,0.545,17.0,0.455,0.227,0.045,0.136,0.045,0.545,0.5,0.6,1.0,0.333,0.0,0.583,0.8,0.857,0.045,0,0.417,0.6,0,0
2024,NBA,Danilo Gallinari,gallida01,35,MIL,SF,17,0,155,0.378,16.4,0.541,0.162,0.162,0.162,0.054,0.459,0.55,1.0,0.333,0.5,0.0,0.176,0.545,1.0,0.081,3,0.118,0.5,0,0
2024,NBA,Darius Garland,garlada01,24,CLE,PG,57,57,1901,0.446,15.7,0.577,0.17,0.214,0.115,0.077,0.423,0.501,0.643,0.406,0.505,0.446,0.371,0.346,0.652,0.0,0,0.14,0.44,0,0
2024,NBA,Usman Garuba,garubus01,21,GSW,PF,6,0,18,0.167,7.2,0.833,0.333,0.5,0.0,0.0,0.167,0.2,0.5,0.0,,,0.0,0.0,,0.0,0,0.0,,0,0
2024,NBA,Luka Garza,garzalu01,25,MIN,C,25,0,122,0.48,13.6,0.573,0.187,0.347,0.04,0.0,0.427,0.628,0.714,0.538,1.0,,0.281,0.556,1.0,0.027,2,0.031,0.0,0,0
2024,NBA,Kaiser Gates,gateska01,27,NOP,SF,1,0,7,0.0,13.7,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,,,,0.0,,,0.0,0,0.0,,0,0
2024,NBA,Keyonte George,georgke01,20,UTA,PG,75,44,2023,0.391,17.9,0.46,0.075,0.228,0.104,0.053,0.54,0.459,0.689,0.425,0.447,0.302,0.334,0.366,0.701,0.015,12,0.127,0.357,3,0
2024,NBA,Paul George,georgpa01,33,LAC,PF,74,74,2502,0.471,17.7,0.524,0.128,0.125,0.122,0.15,0.476,0.523,0.703,0.448,0.523,0.432,0.413,0.448,0.733,0.032,29,0.138,0.457,1,0
2024,NBA,Taj Gibson,gibsota01,38,2TM,PF,20,1,204,0.405,10.8,0.73,0.351,0.216,0.081,0.081,0.27,0.481,0.462,0.25,1.0,0.667,0.2,0.615,1.0,0.054,1,0.8,0.125,0,0
2024,NBA,Taj Gibson,gibsota01,38,NYK,PF,16,1,165,0.304,10.1,0.739,0.391,0.217,0.0,0.13,0.261,0.412,0.444,0.2,,0.667,0.0,0.571,,0.087,1,1.0,0.0,0,0
2024,NBA,Taj Gibson,gibsota01,38,DET,PF,4,0,39,0.571,11.5,0.714,0.286,0.214,0.214,0.0,0.286,0.6,0.5,0.333,1.0,,0.5,0.667,1.0,0.0,0,0.5,0.5,0,0
2024,NBA,Josh Giddey,giddejo01,21,OKC,SG,80,80,2011,0.475,10.9,0.713,0.283,0.336,0.064,0.03,0.287,0.53,0.671,0.425,0.519,0.4,0.337,0.522,0.963,0.006,4,0.37,0.367,0,0
2024,NBA,Harry Giles,gilesha01,25,2TM,C,23,0,100,0.46,12.5,0.72,0.36,0.26,0.06,0.04,0.28,0.556,0.667,0.462,0.333,0.5,0.214,0.7,1.0,0.12,5,0.357,0.2,0,0
