season,lg,player,player_id,age,team,pos,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,e_fg_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
2024,NBA,Keegan Murray,murrake02,23.0,SAC,SF,77,77.0,2588,6.2,13.6,0.454,2.5,7.1,0.358,3.6,6.5,0.56,0.548,1.4,1.7,0.831,1.5,4.4,5.8,1.8,1.1,0.8,0.9,2.9,16.3
2024,NBA,Kris Murray,murrakr01,23.0,POR,SF,62,29.0,1348,3.9,9.8,0.396,1.3,4.9,0.268,2.6,4.9,0.525,0.463,1.0,1.5,0.661,2.3,3.7,6.0,2.1,1.4,0.6,1.5,2.5,10.0
2024,NBA,Mike Muscala,muscami01,32.0,3TM,C,53,6.0,600,3.4,9.4,0.359,1.7,5.8,0.292,1.7,3.6,0.467,0.449,1.0,1.5,0.68,2.3,5.2,7.5,2.2,0.5,0.8,1.3,3.1,9.4
2024,NBA,Mike Muscala,muscami01,32.0,WAS,C,24,2.0,338,3.5,9.6,0.367,1.5,5.4,0.275,2.0,4.2,0.487,0.444,1.6,2.1,0.75,2.3,5.6,8.0,2.3,0.5,0.7,1.7,3.3,10.1
2024,NBA,Mike Muscala,muscami01,32.0,DET,C,13,4.0,171,3.2,9.3,0.341,2.7,7.2,0.382,0.4,2.1,0.2,0.489,0.4,0.8,0.5,2.1,4.0,6.1,2.1,0.6,1.1,0.4,2.7,9.5
2024,NBA,Mike Muscala,muscami01,32.0,OKC,C,16,0.0,91,3.2,8.7,0.364,0.4,4.4,0.091,2.8,4.4,0.636,0.386,0.0,0.4,0.0,2.8,5.5,8.3,1.6,0.4,0.4,1.6,3.2,6.7
2024,NBA,Svi Mykhailiuk,mykhasv01,26.0,BOS,SF,41,2.0,413,5.0,11.9,0.416,3.7,9.4,0.389,1.3,2.5,0.517,0.569,0.5,0.8,0.667,1.0,3.5,4.4,3.1,1.0,0.1,1.0,1.7,14.1
2024,NBA,Larry Nance Jr.,nancela02,31.0,NOP,C,61,0.0,1216,4.1,7.1,0.573,0.8,1.9,0.415,3.3,5.2,0.631,0.629,1.4,1.8,0.77,2.8,6.3,9.1,3.3,1.8,0.6,1.5,2.9,10.4
2024,NBA,Pete Nance,nancepe01,23.0,CLE,PF,8,0.0,27,1.3,8.0,0.167,1.3,1.3,1.0,0.0,6.7,0.0,0.25,0.0,2.7,0.0,0.0,4.0,4.0,0.0,1.3,0.0,1.3,2.7,4.0
2024,NBA,Andrew Nembhard,nembhan01,24.0,IND,PG,68,47.0,1697,5.5,11.1,0.498,1.3,3.6,0.357,4.2,7.4,0.567,0.557,1.0,1.2,0.804,0.8,2.2,3.0,5.9,1.3,0.1,2.1,3.0,13.3
2024,NBA,Aaron Nesmith,nesmiaa01,24.0,IND,SF,72,47.0,1995,5.7,11.5,0.496,2.5,6.0,0.419,3.2,5.4,0.581,0.606,1.9,2.5,0.781,1.1,3.8,5.0,1.9,1.2,0.9,1.2,4.3,15.8
2024,NBA,Georges Niang,niangge01,30.0,CLE,PF,82,10.0,1831,5.6,12.4,0.449,2.9,7.8,0.376,2.7,4.6,0.572,0.567,1.0,1.2,0.85,0.4,5.0,5.5,1.9,0.6,0.4,1.4,3.8,15.1
2024,NBA,Daishen Nix,nixda01,21.0,MIN,PG,15,0.0,50,6.5,17.3,0.375,4.3,12.2,0.353,2.2,5.0,0.429,0.5,2.2,4.3,0.5,0.7,1.4,2.2,4.3,3.6,0.0,3.6,1.4,19.4
2024,NBA,Zeke Nnaji,nnajize01,23.0,DEN,PF,58,0.0,576,4.3,9.3,0.463,0.4,1.4,0.261,3.9,7.9,0.5,0.483,2.6,3.9,0.677,3.8,4.1,7.9,2.0,0.9,2.4,1.7,5.1,11.6
2024,NBA,Jaylen Nowell,nowelja01,24.0,2TM,SG,13,1.0,214,5.7,13.1,0.436,1.0,4.9,0.207,4.7,8.2,0.571,0.474,1.2,1.5,0.778,1.0,3.0,4.0,3.2,0.7,0.3,1.2,2.5,13.6
2024,NBA,Jaylen Nowell,nowelja01,24.0,MEM,SG,9,1.0,156,5.1,12.7,0.4,0.9,5.3,0.174,4.2,7.4,0.563,0.436,0.7,0.7,1.0,0.7,2.5,3.2,3.7,0.7,0.0,1.2,3.0,11.8
2024,NBA,Jaylen Nowell,nowelja01,24.0,DET,SG,4,0.0,58,7.4,14.3,0.522,1.2,3.7,0.333,6.2,10.6,0.588,0.565,2.5,3.7,0.667,1.9,4.3,6.2,1.9,0.6,1.2,1.2,1.2,18.6
2024,NBA,Markquis Nowell,nowelma01,24.0,TOR,SG,1,0.0,4,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,18.0,18.0,1.0,18.0,0.0,18.0,18.0,9.0,0.0,0.0,0.0,18.0
2024,NBA,Frank Ntilikina,ntilila01,25.0,CHO,PG,5,0.0,43,0.8,7.5,0.111,0.8,6.7,0.125,0.0,0.8,0.0,0.167,1.7,1.7,1.0,0.8,4.2,5.0,3.3,0.0,0.0,0.8,3.3,4.2
2024,NBA,Jusuf Nurkić,nurkiju01,29.0,PHO,C,76,76.0,2078,5.5,10.9,0.51,0.4,1.6,0.244,5.2,9.3,0.555,0.528,2.9,4.5,0.64,3.9,10.6,14.5,5.2,1.4,1.4,3.0,4.4,14.4
2024,NBA,Jordan Nwora,nworajo01,25.0,2TM,SF,52,1.0,712,7.0,15.1,0.462,2.2,6.6,0.336,4.8,8.5,0.56,0.535,2.2,2.7,0.83,1.4,6.1,7.5,3.1,1.3,0.7,2.7,2.4,18.4
2024,NBA,Jordan Nwora,nworajo01,25.0,IND,SF,18,0.0,183,7.3,16.1,0.451,2.2,7.1,0.306,5.1,9.0,0.565,0.518,1.8,2.2,0.818,1.6,4.9,6.5,3.5,1.2,0.2,2.4,3.7,18.5
2024,NBA,Jordan Nwora,nworajo01,25.0,TOR,SF,34,1.0,529,6.9,14.8,0.465,2.2,6.5,0.347,4.6,8.3,0.557,0.541,2.4,2.9,0.833,1.4,6.5,7.9,3.0,1.4,0.8,2.8,2.0,18.4
2024,NBA,Chuma Okeke,okekech01,25.0,ORL,SF,47,8.0,432,3.3,9.3,0.357,1.9,6.8,0.28,1.4,2.5,0.567,0.46,0.3,0.6,0.571,1.5,5.2,6.7,1.7,0.7,0.6,1.3,1.6,8.9
2024,NBA,Josh Okogie,okogijo01,25.0,PHO,SG,60,11.0,960,3.2,7.7,0.417,1.1,3.5,0.309,2.1,4.2,0.509,0.488,2.8,3.8,0.745,2.8,3.0,5.8,2.4,1.8,0.9,1.4,2.5,10.4
2024,NBA,Onyeka Okongwu,okongon01,23.0,ATL,C,55,8.0,1405,5.7,9.4,0.611,0.6,1.8,0.333,5.1,7.6,0.676,0.642,2.4,3.0,0.793,3.7,5.9,9.6,1.9,0.7,1.5,1.2,4.2,14.4
2024,NBA,Isaac Okoro,okorois01,23.0,CLE,SF,69,42.0,1887,4.5,9.2,0.49,1.6,4.1,0.391,2.9,5.1,0.57,0.577,1.8,2.6,0.679,1.3,2.7,3.9,2.5,1.1,0.6,1.0,2.7,12.3
2024,NBA,Kelly Olynyk,olynyke01,32.0,2TM,C,78,27.0,1759,5.6,10.2,0.555,1.2,3.2,0.387,4.4,7.0,0.632,0.616,3.1,3.7,0.833,2.2,6.2,8.4,7.1,1.5,0.6,3.1,4.7,15.6
2024,NBA,Kelly Olynyk,olynyke01,32.0,UTA,C,50,8.0,1019,5.1,9.1,0.562,1.3,3.0,0.429,3.9,6.1,0.626,0.632,2.8,3.4,0.842,2.2,6.7,9.0,7.7,1.3,0.4,2.9,4.7,14.3
2024,NBA,Kelly Olynyk,olynyke01,32.0,TOR,C,28,19.0,740,6.4,11.6,0.548,1.2,3.5,0.338,5.2,8.2,0.637,0.598,3.4,4.1,0.824,2.2,5.4,7.6,6.2,1.8,0.9,3.5,4.8,17.3
2024,NBA,Eugene Omoruyi,omorueu01,26.0,WAS,SF,43,0.0,393,7.4,15.3,0.485,1.2,4.2,0.283,6.2,11.1,0.562,0.524,2.9,4.5,0.653,3.2,4.6,7.8,3.2,2.5,0.5,1.9,5.7,19.0
2024,NBA,Royce O'Neale,onealro01,30.0,2TM,SF,79,14.0,1954,3.9,9.9,0.397,2.9,7.8,0.37,1.1,2.2,0.496,0.542,0.4,0.6,0.686,1.1,5.8,6.9,4.0,1.1,0.8,1.3,3.2,11.2
2024,NBA,Royce O'Neale,onealro01,30.0,BRK,SF,49,6.0,1202,3.8,9.7,0.388,2.9,7.9,0.366,0.9,1.8,0.483,0.537,0.4,0.7,0.682,1.1,5.5,6.6,4.1,1.0,0.9,1.5,3.6,10.9
2024,NBA,Royce O'Neale,onealro01,30.0,PHO,SF,30,8.0,752,4.2,10.2,0.411,2.8,7.5,0.376,1.4,2.7,0.509,0.549,0.4,0.6,0.692,1.1,6.4,7.5,3.9,1.3,0.7,1.1,2.6,11.7
2024,NBA,Cedi Osman,osmande01,28.0,SAS,SF,72,3.0,1269,5.2,10.9,0.479,2.4,6.3,0.389,2.8,4.6,0.601,0.591,1.0,1.5,0.673,0.7,4.4,5.1,3.4,1.0,0.3,1.3,3.0,13.9
2024,NBA,Kelly Oubre Jr.,oubreke01,28.0,PHI,SF,68,52.0,2055,6.8,15.4,0.441,1.8,5.7,0.311,5.0,9.7,0.517,0.498,3.0,4.1,0.75,1.6,4.3,6.0,1.8,1.3,0.8,1.5,3.4,18.4
2024,NBA,Chris Paul,paulch01,38.0,GSW,PG,58,18.0,1531,4.8,11.0,0.441,1.8,4.9,0.371,3.0,6.0,0.498,0.525,1.0,1.2,0.827,0.4,4.9,5.3,9.2,1.6,0.1,1.8,2.5,12.5
2024,NBA,Cameron Payne,payneca01,29.0,2TM,PG,78,10.0,1304,5.7,13.3,0.432,2.9,7.4,0.39,2.9,5.9,0.486,0.541,1.6,1.8,0.866,0.6,2.7,3.2,5.7,1.2,0.3,1.8,3.5,16.0
2024,NBA,Cameron Payne,payneca01,29.0,MIL,PG,47,2.0,702,5.2,11.4,0.455,2.7,6.7,0.397,2.5,4.7,0.538,0.572,1.9,2.3,0.841,0.3,2.9,3.2,5.6,1.1,0.2,1.6,3.7,14.9
2024,NBA,Cameron Payne,payneca01,29.0,PHI,PG,31,8.0,602,6.4,15.5,0.413,3.1,8.1,0.382,3.3,7.4,0.447,0.514,1.3,1.4,0.913,1.0,2.3,3.3,5.7,1.2,0.5,2.1,3.2,17.2
2024,NBA,Gary Payton II,paytoga02,31.0,GSW,SG,44,0.0,680,5.5,9.7,0.563,1.1,2.9,0.364,4.4,6.8,0.648,0.617,0.7,1.2,0.609,2.4,3.5,6.0,2.5,2.1,1.0,1.4,4.1,12.7
2024,NBA,Mãozinha Pereira,pereima01,23.0,MEM,SF,7,1.0,122,5.3,10.3,0.514,1.5,3.8,0.385,3.8,6.5,0.591,0.586,2.1,3.0,0.7,3.2,7.7,10.9,0.6,1.8,1.2,1.5,3.0,14.2
2024,NBA,Drew Peterson,peterdr01,24.0,BOS,PF,3,0.0,23,6.3,9.4,0.667,4.7,7.8,0.6,1.6,1.6,1.0,0.917,0.0,0.0,,0.0,1.6,1.6,1.6,3.1,0.0,1.6,1.6,17.2
2024,NBA,Filip Petrušev,petrufi01,23.0,2TM,C,3,0.0,10,3.6,7.2,0.5,0.0,0.0,,3.6,7.2,0.5,0.5,3.6,7.2,0.5,0.0,3.6,3.6,0.0,0.0,0.0,0.0,3.6,10.8
2024,NBA,Filip Petrušev,petrufi01,23.0,PHI,C,1,0.0,3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,NBA,Filip Petrušev,petrufi01,23.0,SAC,C,2,0.0,7,5.1,10.3,0.5,0.0,0.0,,5.1,10.3,0.5,0.5,5.1,10.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,15.4
2024,NBA,Julian Phillips,phillju01,20.0,CHI,SF,40,0.0,323,3.6,8.6,0.416,1.3,4.2,0.316,2.2,4.3,0.513,0.494,1.4,2.1,0.684,1.3,2.7,4.0,1.4,0.8,0.8,1.1,4.5,9.9
2024,NBA,Jalen Pickett,pickeja02,24.0,DEN,SG,27,0.0,122,4.4,10.3,0.429,2.7,7.4,0.36,1.8,3.0,0.6,0.557,0.9,1.2,0.75,0.3,3.8,4.1,6.2,1.2,0.0,2.7,3.8,12.4
2024,NBA,Scotty Pippen Jr.,pippesc02,23.0,MEM,PG,21,16.0,527,6.8,13.9,0.493,2.0,4.9,0.417,4.8,8.9,0.534,0.567,2.8,3.8,0.745,1.5,3.1,4.6,6.7,2.5,0.7,3.8,4.1,18.5
2024,NBA,Mason Plumlee,plumlma01,33.0,LAC,C,46,11.0,674,4.6,8.2,0.569,0.0,0.3,0.0,4.6,7.9,0.592,0.569,3.7,5.3,0.707,3.2,9.3,12.5,2.9,0.7,0.9,1.9,3.6,13.0
2024,NBA,Brandin Podziemski,podzibr01,20.0,GSW,SG,74,28.0,1968,5.0,10.9,0.454,1.6,4.3,0.385,3.3,6.6,0.499,0.529,0.9,1.4,0.633,2.2,5.7,7.8,5.0,1.1,0.3,1.6,2.2,12.5
2024,NBA,Jakob Poeltl,poeltja01,28.0,TOR,C,50,50.0,1319,6.8,10.3,0.656,0.0,0.0,,6.8,10.3,0.656,0.656,1.6,2.9,0.551,4.0,7.7,11.7,3.5,1.0,2.1,2.1,4.1,15.1
2024,NBA,Aleksej Pokusevski,pokusal01,22.0,2TM,PF,28,0.0,405,4.4,10.8,0.405,1.6,4.9,0.327,2.8,5.9,0.47,0.479,2.7,3.6,0.732,1.5,6.4,7.9,3.1,1.3,1.2,1.7,2.0,13.0
2024,NBA,Aleksej Pokusevski,pokusal01,22.0,OKC,PF,10,0.0,60,2.4,9.6,0.25,1.2,6.6,0.182,1.2,3.0,0.4,0.313,1.2,2.4,0.5,1.2,4.8,6.0,3.0,0.6,0.6,1.8,3.0,7.2
2024,NBA,Aleksej Pokusevski,pokusal01,22.0,CHO,PF,18,0.0,345,4.7,11.0,0.429,1.7,4.6,0.364,3.0,6.4,0.475,0.505,2.9,3.9,0.757,1.6,6.7,8.2,3.1,1.5,1.3,1.7,1.8,14.0
2024,NBA,Jordan Poole,poolejo01,24.0,WAS,SG,78,66.0,2346,7.5,18.2,0.413,2.8,8.7,0.326,4.7,9.5,0.492,0.491,2.9,3.4,0.877,0.5,2.8,3.3,5.3,1.3,0.4,2.9,3.7,20.8
2024,NBA,Craig Porter Jr.,portecr01,23.0,CLE,PG,51,6.0,649,6.4,12.6,0.509,0.7,1.9,0.353,5.8,10.8,0.536,0.535,2.3,3.1,0.732,1.2,4.9,6.0,6.5,1.2,0.8,2.5,2.2,15.8
2024,NBA,Jontay Porter,portejo01,24.0,TOR,PF,26,5.0,360,4.0,10.4,0.385,2.0,6.0,0.333,2.0,4.4,0.455,0.481,1.5,1.8,0.833,2.6,5.6,8.2,6.0,2.0,2.0,2.1,3.5,11.5
2024,NBA,Michael Porter Jr.,portemi01,25.0,DEN,SF,81,81.0,2565,7.3,15.1,0.484,3.1,7.8,0.397,4.2,7.4,0.575,0.586,1.3,1.5,0.836,1.5,6.4,7.9,1.7,0.6,0.7,1.3,2.1,19.0
2024,NBA,Otto Porter Jr.,porteot01,30.0,TOR,SF,15,1.0,174,2.9,6.8,0.424,1.7,4.8,0.348,1.2,2.1,0.6,0.545,0.6,0.6,1.0,1.2,4.8,6.0,1.7,1.0,1.0,0.4,3.9,8.1
2024,NBA,Bobby Portis,portibo01,28.0,MIL,PF,82,4.0,2008,8.4,16.5,0.508,1.8,4.4,0.407,6.6,12.0,0.545,0.562,1.8,2.2,0.79,2.5,8.3,10.9,1.9,1.2,0.6,1.6,3.4,20.3
2024,NBA,Kristaps Porziņģis,porzikr01,28.0,BOS,C,57,57.0,1690,8.3,16.0,0.516,2.3,6.2,0.375,5.9,9.8,0.606,0.589,5.5,6.4,0.858,2.1,6.6,8.7,2.4,0.9,2.4,1.9,3.3,24.4
2024,NBA,Micah Potter,pottemi01,25.0,UTA,PF,16,0.0,186,3.7,7.7,0.475,1.7,4.1,0.429,1.9,3.7,0.526,0.588,1.2,1.5,0.75,1.9,6.4,8.3,1.2,0.8,1.2,1.0,2.7,10.3
2024,NBA,Dwight Powell,poweldw01,32.0,DAL,C,63,9.0,836,3.1,4.6,0.679,0.0,0.1,0.333,3.1,4.4,0.689,0.684,2.7,3.8,0.708,4.2,5.0,9.2,3.6,1.1,0.9,1.4,4.9,9.0
2024,NBA,Norman Powell,powelno01,30.0,LAC,SG,76,3.0,1990,6.7,13.9,0.486,3.0,6.9,0.435,3.7,6.9,0.536,0.594,2.6,3.1,0.831,0.3,3.2,3.5,1.5,0.8,0.4,1.2,2.5,19.1
2024,NBA,Jason Preston,prestja01,24.0,UTA,PG,7,0.0,71,3.0,9.6,0.316,0.0,1.5,0.0,3.0,8.1,0.375,0.316,0.0,0.0,,3.0,5.6,8.6,8.1,1.0,0.5,1.0,1.5,6.1
2024,NBA,Joshua Primo,primojo01,21.0,LAC,SG,2,0.0,10,3.6,10.8,0.333,0.0,3.6,0.0,3.6,7.2,0.5,0.333,0.0,0.0,,3.6,0.0,3.6,0.0,0.0,3.6,14.4,0.0,7.2
2024,NBA,Taurean Prince,princta02,29.0,LAL,PF,78,49.0,2108,4.3,9.8,0.442,2.4,6.1,0.396,1.9,3.7,0.519,0.566,0.9,1.2,0.735,0.4,3.6,3.9,2.0,1.0,0.6,1.2,2.5,11.9
2024,NBA,Payton Pritchard,pritcpa01,26.0,BOS,PG,82,5.0,1825,5.9,12.5,0.468,2.9,7.5,0.385,3.0,5.0,0.593,0.583,0.9,1.1,0.821,1.4,3.8,5.2,5.5,0.8,0.1,1.2,2.1,15.5
2024,NBA,Olivier-Maxence Prosper,prospol01,21.0,DAL,PF,40,1.0,336,4.3,11.1,0.385,1.4,4.8,0.289,2.9,6.3,0.458,0.447,3.0,4.4,0.683,2.7,5.8,8.5,2.4,0.7,0.4,0.9,2.1,13.0
2024,NBA,Trevelin Queen,queentr01,26.0,ORL,SG,14,0.0,165,3.1,8.3,0.368,0.7,3.7,0.176,2.4,4.6,0.524,0.408,2.0,2.6,0.75,0.7,3.7,4.4,3.9,1.5,1.1,1.5,3.3,8.7
2024,NBA,Neemias Queta,quetane01,24.0,BOS,C,28,0.0,333,7.2,11.2,0.644,0.0,0.0,,7.2,11.2,0.644,0.644,2.2,3.0,0.714,5.7,7.5,13.2,2.2,1.4,2.3,1.4,5.4,16.6
2024,NBA,Immanuel Quickley,quickim01,24.0,2TM,SG,68,38.0,1985,7.0,16.2,0.434,3.1,7.9,0.395,3.9,8.4,0.471,0.53,3.8,4.4,0.853,0.3,4.4,4.7,6.0,0.9,0.2,1.8,2.2,21.0
2024,NBA,Immanuel Quickley,quickim01,24.0,NYK,SG,30,0.0,720,7.6,16.7,0.454,3.2,8.1,0.395,4.4,8.6,0.509,0.549,4.1,4.7,0.872,0.2,3.6,3.8,3.7,0.8,0.1,1.5,2.2,22.5
2024,NBA,Immanuel Quickley,quickim01,24.0,TOR,PG,38,38.0,1265,6.7,15.9,0.422,3.0,7.7,0.395,3.7,8.2,0.448,0.518,3.6,4.3,0.841,0.3,4.8,5.2,7.3,1.0,0.2,2.0,2.1,20.1
2024,NBA,Lester Quiñones,quinole01,23.0,GSW,SG,37,0.0,394,5.1,12.9,0.397,2.9,8.0,0.364,2.2,4.8,0.453,0.511,1.8,2.6,0.69,1.9,4.7,6.6,3.3,0.5,0.2,1.6,4.0,15.0
2024,NBA,Jahmi'us Ramsey,ramseja01,22.0,TOR,SG,7,1.0,121,5.4,12.2,0.439,1.8,6.5,0.273,3.6,5.7,0.632,0.512,1.5,1.8,0.833,1.2,5.4,6.5,2.4,2.1,0.0,2.1,3.0,14.0
2024,NBA,Julius Randle,randlju01,29.0,NYK,PF,46,46.0,1630,8.7,18.5,0.472,1.7,5.4,0.311,7.0,13.1,0.539,0.518,5.2,6.7,0.781,2.2,7.2,9.3,5.1,0.6,0.3,3.5,2.8,24.3
2024,NBA,Duop Reath,reathdu01,27.0,POR,C,68,20.0,1214,6.8,14.8,0.461,2.6,7.3,0.359,4.2,7.5,0.559,0.549,2.0,2.8,0.742,2.8,4.7,7.4,2.0,1.0,1.1,1.5,4.8,18.3
2024,NBA,Austin Reaves,reaveau01,25.0,LAL,SG,82,57.0,2629,6.3,12.9,0.486,2.1,5.8,0.367,4.1,7.1,0.583,0.568,3.2,3.7,0.853,0.8,4.0,4.8,6.2,0.9,0.3,2.4,2.1,17.8
2024,NBA,Cam Reddish,reddica01,24.0,LAL,SF,48,26.0,984,3.3,8.6,0.389,1.4,4.0,0.336,2.0,4.5,0.435,0.468,1.5,2.0,0.759,1.0,2.6,3.6,1.8,1.7,0.5,1.1,2.3,9.5
2024,NBA,Paul Reed,reedpa01,24.0,PHI,C,82,24.0,1590,5.9,10.9,0.54,0.5,1.3,0.368,5.4,9.6,0.563,0.561,1.4,1.9,0.718,4.4,6.7,11.0,2.5,1.5,1.9,1.5,4.5,13.6
2024,NBA,Naz Reid,reidna01,24.0,MIN,PF,81,14.0,1964,7.4,15.6,0.477,3.1,7.5,0.414,4.3,8.1,0.535,0.576,2.0,2.7,0.736,1.3,6.4,7.8,1.9,1.2,1.3,2.0,3.2,20.0
2024,NBA,Jared Rhoden,rhodeja01,24.0,DET,SG,17,0.0,245,4.8,9.7,0.5,1.8,4.6,0.387,3.1,5.1,0.6,0.591,0.7,1.2,0.625,0.4,4.4,4.8,2.1,0.4,1.9,1.0,4.1,12.2
2024,NBA,Josh Richardson,richajo01,30.0,MIA,SG,43,6.0,1103,5.0,11.3,0.444,2.2,6.2,0.347,2.9,5.1,0.561,0.539,1.7,1.8,0.944,0.6,3.4,3.9,3.4,0.8,0.5,1.2,2.5,13.9
2024,NBA,Nick Richards,richani01,26.0,CHO,C,67,51.0,1759,5.3,7.7,0.691,0.0,0.0,0.0,5.3,7.7,0.693,0.691,2.7,3.7,0.737,3.5,7.5,11.0,1.1,0.5,1.5,1.5,3.6,13.3
2024,NBA,Duncan Robinson,robindu01,29.0,MIA,SF,68,36.0,1905,5.7,12.8,0.45,3.5,8.9,0.395,2.2,3.8,0.579,0.589,1.5,1.7,0.889,0.3,3.0,3.3,3.6,0.9,0.3,1.8,3.1,16.5
2024,NBA,Jerome Robinson,robinje01,26.0,GSW,SG,22,0.0,81,4.9,14.7,0.333,0.9,7.6,0.118,4.0,7.1,0.563,0.364,3.1,4.9,0.636,0.4,2.2,2.7,2.2,0.4,1.3,0.9,2.2,13.8
2024,NBA,Jeremiah Robinson-Earl,robinje02,23.0,NOP,PF,39,1.0,334,4.9,10.2,0.474,1.4,4.2,0.333,3.4,6.0,0.571,0.542,1.3,1.7,0.75,2.5,5.7,8.2,2.3,1.1,0.4,1.7,2.6,12.4
2024,NBA,Mitchell Robinson,robinmi01,25.0,NYK,C,31,21.0,768,3.4,6.0,0.575,0.0,0.0,,3.4,6.0,0.575,0.575,1.3,3.1,0.409,6.7,5.7,12.3,0.8,1.7,1.6,1.2,2.6,8.1
2024,NBA,Orlando Robinson,robinor01,23.0,MIA,C,36,7.0,304,4.3,8.5,0.5,0.9,1.8,0.533,3.3,6.8,0.491,0.556,2.3,3.0,0.76,3.3,6.6,9.9,4.0,0.8,0.9,2.1,4.1,11.7
2024,NBA,David Roddy,roddyda01,22.0,2TM,PF,65,13.0,1177,5.0,12.5,0.403,1.5,5.0,0.293,3.6,7.5,0.478,0.462,1.4,2.1,0.691,1.6,4.8,6.5,2.4,0.8,0.3,1.7,2.2,13.0
2024,NBA,David Roddy,roddyda01,22.0,MEM,PF,48,13.0,1114,5.0,12.5,0.402,1.5,5.0,0.301,3.5,7.4,0.47,0.462,1.5,2.2,0.687,1.6,4.8,6.5,2.5,0.8,0.4,1.7,2.2,13.0
2024,NBA,David Roddy,roddyda01,22.0,PHO,PF,17,0.0,63,5.7,13.1,0.435,0.6,4.6,0.125,5.1,8.6,0.6,0.457,0.6,0.6,1.0,1.1,5.1,6.3,2.3,1.1,0.0,1.7,2.3,12.6
2024,NBA,Ryan Rollins,rolliry01,21.0,2TM,PG,13,0.0,78,6.5,12.5,0.519,1.4,1.8,0.75,5.1,10.6,0.478,0.574,6.0,7.8,0.765,0.9,5.1,6.0,6.5,4.6,1.4,3.7,3.7,20.3
2024,NBA,Ryan Rollins,rolliry01,21.0,WAS,PG,10,0.0,66,7.1,13.6,0.52,1.1,1.6,0.667,6.0,12.0,0.5,0.56,7.1,9.3,0.765,1.1,4.9,6.0,6.0,4.4,1.6,3.8,3.8,22.4
2024,NBA,Ryan Rollins,rolliry01,21.0,MIL,PG,3,0.0,12,3.0,6.0,0.5,3.0,3.0,1.0,0.0,3.0,0.0,0.75,0.0,0.0,,0.0,6.0,6.0,9.0,6.0,0.0,3.0,3.0,9.0
2024,NBA,Derrick Rose,rosede01,35.0,MEM,PG,24,7.0,399,6.9,14.9,0.461,1.4,3.7,0.366,5.5,11.2,0.492,0.506,2.2,2.4,0.889,0.6,3.4,4.1,7.0,0.7,0.2,2.8,1.9,17.2
2024,NBA,Terry Rozier,roziete01,29.0,2TM,SG,61,60.0,2040,7.8,17.6,0.443,2.6,7.2,0.363,5.2,10.4,0.498,0.518,3.0,3.5,0.869,0.6,3.7,4.4,6.0,1.1,0.4,1.9,1.8,21.3
2024,NBA,Terry Rozier,roziete01,29.0,CHO,SG,30,30.0,1065,8.5,18.6,0.459,2.8,7.8,0.358,5.7,10.7,0.533,0.535,3.7,4.4,0.845,0.6,3.4,4.0,6.7,1.1,0.4,2.2,1.8,23.5
2024,NBA,Terry Rozier,roziete01,29.0,MIA,PG,31,30.0,975,7.0,16.6,0.423,2.4,6.6,0.371,4.6,10.0,0.458,0.497,2.3,2.5,0.913,0.7,4.1,4.8,5.3,1.1,0.3,1.5,1.8,18.8
2024,NBA,Rayan Rupert,ruperra01,19.0,POR,SG,39,12.0,633,3.1,9.2,0.335,1.6,4.4,0.359,1.5,4.7,0.313,0.422,1.1,1.4,0.76,1.4,3.9,5.2,3.5,0.7,0.2,1.8,3.2,8.8
2024,NBA,D'Angelo Russell,russeda01,27.0,LAL,PG,76,69.0,2484,7.1,15.7,0.456,3.3,7.9,0.415,3.9,7.8,0.497,0.56,2.3,2.8,0.828,0.4,3.0,3.4,7.0,1.0,0.5,2.3,2.3,19.8
2024,NBA,Matt Ryan,ryanma01,26.0,NOP,SF,28,1.0,390,4.5,10.4,0.434,3.8,8.4,0.451,0.7,2.0,0.364,0.615,1.2,1.3,0.929,0.6,3.1,3.7,1.7,0.6,0.1,1.8,3.0,14.0
2024,NBA,Domantas Sabonis,sabondo01,27.0,SAC,C,82,82.0,2928,7.8,13.1,0.594,0.4,1.1,0.379,7.4,12.1,0.613,0.609,3.6,5.1,0.704,3.6,10.2,13.8,8.3,0.9,0.6,3.3,3.1,19.6
2024,NBA,Luka Šamanić,samanlu01,24.0,UTA,PF,43,7.0,404,5.3,14.1,0.38,1.2,5.7,0.203,4.2,8.4,0.5,0.421,3.9,5.0,0.786,2.0,7.1,9.1,1.7,0.4,0.6,2.5,2.9,15.8
2024,NBA,Jermaine Samuels,samueje01,25.0,HOU,SF,14,0.0,60,5.4,8.4,0.643,0.0,1.2,0.0,5.4,7.2,0.75,0.643,1.2,1.2,1.0,1.8,6.0,7.8,1.8,0.6,1.2,0.0,3.0,12.0
